-21.152,20472,1573521,0.013010312541110033
-20.557,20503,1573521,0.01303001358100718
-20.446,24933,1573521,0.015845355734051214
-20.338,26252,1573521,0.016683603205804053
-20.219,26325,1573521,0.016729995977174755
-19.773,26526,1573521,0.0168577349777982
-19.603,27177,1573521,0.017271456815638304
-19.378,27210,1573521,0.017292428890367525
-19.277,27255,1573521,0.017321027174089194
-19.079,27301,1573521,0.017350260975226895
-18.981,28491,1573521,0.01810652670031096
-18.385,51846,1573521,0.03294903595185574
-18.074,102297,1573521,0.06501152510833984
-17.773,102319,1573521,0.06502550649149265
-17.646,102326,1573521,0.06502995511340491
-17.481,102330,1573521,0.06503249718306905
-17.377,102452,1573521,0.06511003030782557
-17.233,102457,1573521,0.06511320789490575
-17.014,110327,1573521,0.07011472995911716
-16.677,110383,1573521,0.07015031893441524
-16.376,110391,1573521,0.07015540307374353
-15.258,110403,1573521,0.07016302928273598
-14.19,111287,1573521,0.07072482667851271
-13.939,111677,1573521,0.07097267847076716
-12.789,111689,1573521,0.07098030467975959
-12.588,112730,1573521,0.07164187830985415
-12.491,112866,1573521,0.07172830867843517
-12.371,112883,1573521,0.0717391124745078
-11.901,112884,1573521,0.07173974799192384
-11.608,112885,1573521,0.07174038350933988
-11.482,113702,1573521,0.07225960123824213
-11.194,113705,1573521,0.07226150779049025
-10.466,114008,1573521,0.07245406956754946
-10.196,114014,1573521,0.07245788267204568
-10.012,119878,1573521,0.07618455679968682
-9.753,119925,1573521,0.07621442611824056
-9.56,119928,1573521,0.07621633267048866
-9.408,120031,1573521,0.07628179096434048
-8.981,120036,1573521,0.07628496855142067
-8.873,120291,1573521,0.0764470254925101
-8.773,120323,1573521,0.0764673620498233
-8.66,120327,1573521,0.07646990411948744
-8.562,120474,1573521,0.07656332517964488
-8.452,120614,1573521,0.07665229761789007
-8.264,120630,1573521,0.07666246589654666
-8.043,120643,1573521,0.07667072762295514
-7.953,120932,1573521,0.07685439215618985
-7.85,120988,1573521,0.07688998113148791
-7.748,121289,1573521,0.07708127187371507
